observation_1,observation_2,hypothesis_1,hypothesis_2,label
ذهبت الأسبوع الماضي إلى غرفة القراءة المشتركة في مبنانا لقراءة كتاب.,أعجبتني الكتاب كثيرًا لدرجة أنني اشتريت كتابًا آخر في السلسلة.,انتهيت من قراءة الكتاب بسرعة كبيرة.,لم أنته من قراءة الكتاب.,1
ذهبت الأسبوع الماضي إلى غرفة مشتركة في مبناي لقراءة كتاب.,أعجبتني الكتاب كثيرًا لدرجة أنني اشتريت كتابًا آخر في السلسلة.,قرأت الكتاب كاملًا في جلسة واحدة.,قرأت الكتاب كاملًا في جلسة واحدة وكرهته.,1
لاحظت أنجيلا عنكبوتًا ضخمًا على جدار غرفة نومها.,كانت فقط سعيدة لأن العنكبوت كان ميتًا!,صرخ شقيق أنجيلا وركضت أنجيلا في الداخل وقتله.,صرخت أنجيلا وركض شقيقها للداخل وقتله.,2
ذهب هيرالد إلى النهر للسباحة يومًا ما.,سحب هيرالد نفسه من الماء وشكر الله.,لم يدرك إلى أي حد كان بعيدًا عن الشاطئ وتعِب جدًا.,لم يدرك كم كان الوقت متأخرًا وخرج بسرعة.,1
ذهب هيرالد إلى النهر للسباحة يومًا ما.,سحب هيرالد نفسه من الماء وشكر الله.,وقع هيرالد في تيار مائي عميق.,وقع هيرالد في المطر.,1
ذهبت ابنتي إلى كلية بوسطن في عام 2003.,لم تقترب ابنتي من الكوكاكولا نهائيًا من اللابتوب مرة أخرى.,لا تزال ابنتي تتذكر الوقت الذي انسكب فيه الكوكاكولا على جهاز الكمبيوتر المحمول الخاص بها.,لا يزال والدي يتذكر الوقت الذي انسكب فيه الكوكاكولا على جهاز الكمبيوتر المحمول الخاص بها.,1
معلمي في اللغة الإنجليزية يكلفني بكم هائل من الواجبات المنزلية.,الليلة يجب أن أقرأ جميع الكتب الثلاثة للصف.,كلف ٣ كتب.,كلف كتابين.,1
معلمتي في اللغة الإنجليزية تعطيني الكثير جدًا من الواجبات المنزلية.,الليلة يجب أن أقرأ جميع الكتب الثلاثة للصف.,ستعطينا صفحة واحدة لقراءتها كواجب منزلية.,ستعطينا كتبًا كاملة لقراءتها كواجب منزلية.,2
كانت ميسكا خارجة لتناول العشاء مع الأصدقاء.,كان كل شيء مجاني لذا كان مذاقه أفضل بكثير.,كانت ميسكا وأصدقاؤها العملاء رقم 1000000، لذلك حصلوا على وجبة مجانية.,كانت ميسكا وأصدقاؤها العملاء رقم 1000001، لذلك فاتتهم وجبة مجانية.,1
كانت أنجيلا دائمًا خائفة من الارتفاعات.,عدت أنجيلا إلى خمسة وارتفعت إلى المنصة التالية.,لم تركب أنجيلا أبدًا خطوطًا سلكية.,قررت أنجيلا تجربة خط سلكي.,2
كان تيم يريد تعلم علم الفلك.,عمل تيم بجد في المدرسة ليصبح واحدًا.,ذهب تيم إلى الكلية ليدرس.,قرر تيم عدم الذهاب إلى الكلية ليدرس.,1
كان تيم يريد تعلم علم الفلك.,عمل تيم بجد في المدرسة ليصبح واحدًا.,كانت هدف تيم هو أن يصبح عالم فلك.,كانت هدف تيم هو أن يصبح شخصًا بلا مأوى.,1
كان تيم يريد تعلم علم الفلك.,كره تيم المريخ.,كان على تيم أن يكتب بحثًا طويلًا عن المريخ.,أحب تيم كتابة بحثه الطويل عن المريخ.,1
ذهبت لانا للسباحة في المحيط.,نظرت إلى الأسفل و أدركت أن الأمر لا يتعدى أعشاش البحر.,صرخت لانا عندما شعرت بشيء يمسح ساقها.,صرخت لانا عندما اصطدم شيء برأسها.,1
رايلي أراد بشدة شراء كتاب هزلي جديد.,رايلي كان قادرًا على جمع المال لشراء الكتاب الهزلي.,رايلي كان لديه حفنة من التغيير.,رايلي كان لديه حفنة من التغيير واشترى كتابًا هزليًا.,1
رايلي أراد بشدة شراء كتاب هزلي جديد.,رايلي تمكن من جمع المال لشراء الكتاب الهزلي.,رايلي حصل على أجر لقص العشب وتنظيف الممر.,رايلي لم يحصل على أجر كاف لقص العشب وتنظيف الممر.,1
وضعت وظيفتي جميع أنواع القواعد الجديدة.,أصبح بيئة العمل سامة للغاية.,كان هناك قاعدة ضد التخويف.,كان هناك قاعدة تشجع التخويف.,1
عندما كانوا أصغر سنًا، ذهبوا إلى فيرمونت لقضاء العطلة.,تمكنوا من جولة في المنشأة والحصول على عينات في النهاية.,تعرفوا على عالم أثناء جولتهم.,أرادوا الذهاب وهم أكبر سنًا لكنهم لم يستطيعوا.,1
عندما كانوا أصغر سنًا ذهبوا إلى فيرمونت لقضاء العطلة.,تمكنوا من جولة في المنشأة والحصول على عينات في النهاية.,خرجوا واستكشفوا ولم يجدوا مدخلاً إلى الملعب.,خرجوا واستكشفوا ووجدوا مدخلاً مجانياً إلى الملعب.,2
اشترت ليلي أكبر ديك رومي يمكنها العثور عليه.,كان عليها أن تعد البرغر الذي كان لديها في الفريزر بدلاً من ذلك.,لن يكون ديك ليلي الرومي مطهيًا في الوقت المناسب للضيوف.,لن يكون لحم الغزال لليلي مطهيًا في الوقت المناسب للضيوف.,1
رن جرس المنبه الخاص بكال في الوقت الذي ضبطه عليه.,استيقظ كال متأخرًا جدًا وكان متأخرًا عن العمل.,لم يستيقظ كال.,لم يستيقظ كال لأنه كان ميتًا.,1
كانوا يصنعون عرضًا عن كتب آيمي المفضلة.,في النهاية قررت أن تلتزم بالكتب وتتخلص من العرض.,لم تعجب آيمي كيف كان العرض يتحول.,أ loved كيفية تحول العرض.,1
كانتا تصنعان عرضًا عن كتب آيمي المفضلة.,في النهاية قررت أن تلتزم بالكتب وتتخلص من العرض.,الكتب كانت أكثر إثارة للاهتمام في رأيها.,الكتب كانت أكثر إثارة للاهتمام في جبلها.,1
كان ريان يبلغ من العمر عشر سنوات، وتمنى لو كان بطلًا خارقًا.,كان فقط رجلاً يرتدي زي سوبرمان، لكنه جعل ريان يبتسم.,فجأة كان سوبرمان يقف أمام ريان ملوّحًا.,فجأة كان سبايدرمان يقف أمام ريان ملوّحًا.,1
ذهب مات وصديقته في رحلة.,ذهبوا إلى متجر واشتروا المزيد من الطعام.,لذلك توقفوا عند المتجر المريح واشتروا وجبات خفيفة.,لذلك توقفوا عند المتجر المريح واشتروا الكثير من الوجبات الخفيفة.,1
كان جيسون يرغب في السفر إلى إسبانيا طوال حياته.,قضى جيسون عطلته التي كان يحلم بها في إسبانيا.,بعد عشر سنوات أخيرًا تمكن من الذهاب.,بعد عشر سنوات أخيرًا تمكن من الحصول على الآيس كريم.,1
جيسون كان يرغب في السفر إلى إسبانيا طوال حياته.,جيسون قضى عطلته التي كان يحلم بها في إسبانيا.,جيسون عمل بجد لتوفير ما يكفي من المال للذهاب إلى فرنسا.,جيسون عمل بجد لتوفير ما يكفي من المال.,2
ذهبنا لمشاهدة الحيتان في يوم عاصف في أغسطس.,ثم صفت السماء عندما وصلنا إلى القناة وكان هادئًا.,كانت يومًا جميلًا في البحر.,عندما غادرت القارب الميناء، بدأت تهطل المطر.,2
ذهبنا لمشاهدة الحيتان في يوم عاصف في أغسطس.,ثم صفت السماء عندما وصلنا إلى القناة وكان هادئًا.,لقد هزتنا القارب عندما اصطدمت بنيران المدافع.,هزتنا القارب عندما اصطدمت بالموجات.,2
حاولت استخدام هاتفي أمس.,قررت ببساطة التخلي عنها والحصول على واحد جديد.,لم يتم إيقاف تشغيل هاتفي على الإطلاق.,لم يتم تشغيل هاتفي على الإطلاق.,2
عانت ابنة عمتي من تجربة سيئة مع جليسة الأطفال الخاصة بهم.,أعطوا جليسة الأطفال تقييمًا جيدًا.,اعتذرت جليسة الأطفال وقالت إنهم لا يحتاجون إلى دفع لها.,تركت جليسة الأطفال الأطفال وحدهم وذهبت إلى النادي.,1
عانت ابنة عمتي من تجربة سيئة مع جليسة الأطفال الخاصة بهم.,أبلغوا جليسة الأطفال إلى الشرطة.,كانت جليسة الأطفال قاسية للغاية وخافت الأطفال.,كانت جليسة الأطفال لطيفة للغاية وكان الأطفال يحبونها.,1
