#,ID,Source,Country,Group,Subject,Level,Question,BackStory,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot,ABILITY,INDEX
2226,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما يقوله ليو يانغ لتشاو مينغ صحيح؟,"يشارك ليو يانغ، كقائد وصديق جيد لتشاو مينغ، في مباراة كرة قدم. يفوز فريقهم ويحتل المرتبة الأولى، ويؤدي تشاو مينغ بشكل ممتاز ويحصل على جائزة أفضل لاعب. يبذل ليو يانغ، كقائد، الكثير من الجهد عادةً، ويقود الفريق بأكمله للعمل بجد في المباراة. يقول ليو يانغ لتشاو مينغ: ""أنا سعيد جدًا، أنت تلعب بشكل رائع!"" ويقول ليو يانغ لوالده: ""أنا أشعر بالضياع الشديد.""",,A,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2227,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا يقول ليو يانغ إنه يشعر بسعادة وحزن في نفس الوقت؟,"يشارك ليو يانغ، كقائد وصديق جيد لঝاو منغ، في مباراة كرة قدم. يفوز فريقهم ويحتل المرتبة الأولى، ويؤدي ঝاو منغ بشكل ممتاز ويحصل على جائزة أفضل لاعب في المباراة. يبذل ليو يانغ، كقائد، الكثير من الجهد عادةً، ويقود الفريق بأكمله للعمل الجاد في المباراة. يقول ليو يانغ لঝاو منغ: "" أنا سعيد جدًا، لقد لعبت بشكل جيد حقًا!"" ويقول ليو يانغ لوالده: "" أشعر بالضياع وعدم اليقين، لا أعرف كيف أصف مشاعري"".",,A,إنه سعيد بأداء ঝاو منغ الجيد، لكن جهوده الخاصة لا تحصل على تقدير.,إنه سعيد لأن الفريق بأكمله يفوز بالمباراة، لكن أدائه الخاص ليس جيدًا.,إنه سعيد بأداء ঝاو منغ الجيد، لكنه يشعر بالحزن لأن ঝاو منغ لا يواسيه.,إنه سعيد لأن الفريق بأكمله يفوز بالمباراة، لكن جهوده الخاصة لا تحصل على تقدير.,,False,Emotion: Mixed emotions,2
2228,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما يقوله لي شياو لوالده صحيح؟,"يشترك لي شياو ووانغ تشيانغ في فريق للمشاركة في مسابقة أكاديمية، ويفوز فريقهم بالمركز الأول، ويحصل وانغ تشيانغ على جائزة أفضل ورقة بحثية. ويقول لي شياو لوانغ تشيانغ: ""أنا حقًا سعيد جدًا، تهانينا يا صديقي!"" وفي المساء، عندما تعود إلى المنزل، تقول لي شياو لوالدها: ""أنا حزين جدًا.""",,A,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2229,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا تقول لي شياو إنها تشعر بالسعادة والحزن معًا؟,"يتحد لي شياو ووانغ تشيانغ للمشاركة في مسابقة أكاديمية، ويفوز فريقهم بالمركز الأول، ويحصل وانغ تشيانغ على جائزة أفضل ورقة بحثية. يقول لي شياو لوانغ تشيانغ: ""أنا حقًا سعيد جدًا، تهانئ يا صديقي!"" في المساء، عندما تعود إلى المنزل، تقول لي شياو لوالدها: ""أنا حزينة جدًا.""",,A,هي سعيدة لأن وانغ تشيانغ فاز بجائزة أفضل ورقة بحثية، ولكنها حزينة لأنها لم تفز بجائزة فردية.,هي سعيدة لأن فريقهم فاز بالمركز الأول، ولكنها حزينة لأن وانغ تشيانغ لم يواسيها.,هي سعيدة لأن وانغ تشيانغ فاز بجائزة أفضل ورقة بحثية، ولكنها حزينة لأن وانغ تشيانغ لم يواسيها.,هي سعيدة لأن فريقهم فاز بالمركز الأول، ولكنها حزينة لأنها لم تفز بجائزة فردية.,,False,Emotion: Mixed emotions,2
2230,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما تقوله وانغ ماي لأختها صحيح؟,"شكلت وانغ ماي وصديقتها تشاو من فريق للمشاركة في مسابقة خطابية. فاز الفريق الخطابي بالمركز الأول، وتشاو من فازت بالمركز الأول بشكل فردي، لكن وانغ ماي لم تتأهل إلى المراكز الثلاثة الأولى. قالت وانغ ماي لتشاو من، ""أنا سعيدة جدًا. أنت رائعة، مبروك!"" ولكنها قالت لأختها، ""أنا حقًا مخيبة للآمال.""",,C,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2231,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا تعبر وانغ ماي عن كل من السعادة وخيبة الأمل؟,"شكلت وانغ ماي وصديقتها تشاو مين فريقًا للمشاركة في مسابقة خطابة. فاز فريق الخطابة بالمركز الأول، وتفوقت تشاو مين بشكل فردي في المركز الأول، لكن وانغ ماي لم تصل إلى المراكز الثلاثة الأولى. قالت وانغ ماي لتشاو مين: ""أنا سعيدة جدًا. أنت رائعة، مبروك!"" ولكنها قالت لأختها: ""أنا حقًا مخيبة للآمال.""",,C,هي سعيدة لأن تشاو مين تفوز، ولكنها مخيبة للآمال لأن تشاو مين لا تعزّيها.,هي سعيدة لأن الفريق فاز بالمسابقة، ولكنها مخيبة للآمال لأنها لم تفز.,هي سعيدة لأن تشاو مين تفوز، ولكنها مخيبة للآمال لأنها لا تفوز في المسابقة الفردية.,هي سعيدة لأن الفريق فاز بالمسابقة، ولكنها مخيبة للآمال لأن تشاو مين لا تعزّيها.,,False,Emotion: Mixed emotions,2
2232,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما يقوله ليو يانغ لأمه صحيح؟,"شارك ليو يانغ ووانغ غانغ في مباراة كرة سلة معًا. ليو يانغ، كونه القائد، يبذل الكثير من الجهد و يقود فريق كرة السلة إلى تحقيق الفوز النهائي. ويلعب وانغ غانغ بشكل جيد للغاية ويفوز بجائزة MVP. يقول ليو يانغ لوانغ غانغ: "" أنا سعيد جدًا، أنت رائع حقًا، تهانينا!"" لكنه يقول لأمه: "" أشعر أنني لا أؤدي بشكل جيد، أنا أشعر بالاكتئاب قليلاً.""",,C,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2233,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا يعبر ليو يانغ عن كل من السعادة والاكتئاب؟,"شارك ليو يانغ ووانغ غانغ في مباراة كرة سلة معًا. ليو يانغ، كونه القائد، يبذل الكثير من الجهد و يقود فريق كرة السلة إلى تحقيق النصر النهائي. يلعب وانغ غانغ بشكل جيد للغاية ويفوز بجائزة أفضل لاعب. يقول ليو يانغ لوانغ غانغ: ""أنا سعيد جدًا، أنت حقًا رائع، مبارك لك!"" لكنه يقول لأمه: ""أشعر أنني لا أؤدي أداءً جيدًا، أنا أشعر بالاكتئاب قليلاً.""",,C,إنه سعيد لأن فريق كرة السلة فاز بالمباراة، لكنه مخيب للآمال لأن وانغ غانغ لا يريحها.,إنه سعيد لأن وانغ غانغ فاز بجائزة أفضل لاعب، لكنه مخيب للآمال لأن وانغ غانغ لا يريحها.,إنه سعيد لأن وانغ غانغ فاز بجائزة أفضل لاعب، لكنه مخيب للآمال لأنه لا يفوز بجائزة أفضل لاعب.,إنه سعيد لأن فريق كرة السلة فاز بالمباراة، لكنه مخيب للآمال لأنه لا يفوز بجائزة أفضل لاعب.,,False,Emotion: Mixed emotions,2
2234,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما يقوله Zhao Li لأخته صحيح؟,"يكمل Zhang Ming، كقائد، مشروعًا مهمًا مع Zhao Li. يكون المشروع ناجحًا، ويتلقى Zhao Li جائزة أفضل موظف. يقول Zhang Ming لـ Zhao Li: ""أنا حقًا سعيد لأنك تتلقى جائزة أفضل موظف."" في المساء، يقول Zhang Ming لأخته: ""أنا في الواقع حزين قليلاً.""",,B,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2235,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا يعبر Zhang Ming عن كل من السعادة وخيبة الأمل؟,"زhang Ming، كونه قائدًا، يكمل مشروعًا مهمًا مع Zhao Li. يكون المشروع ناجحًا، ويتلقى Zhao Li جائزة أفضل موظف. يقول Zhang Ming لـ Zhao Li: ""أنا حقًا سعيد لأنك تتلقى جائزة أفضل موظف."" في المساء، يقول Zhang Ming لأخته: ""أنا في الواقع حزين قليلاً.""",,B,Zhang Ming سعيد بنجاح المشروع، لكنه خيب أمله لأنه لا يكمله بشكل مستقل.,Zhang Ming سعيد لأن Zhao Li يفوز بالجائزة، لكنه خيب أمله لأنه لا يتلقى تقديرًا فرديًا.,Zhang Ming سعيد بنجاح المشروع، لكنه خيب أمله لأنه لا يتلقى تقديرًا فرديًا.,Zhang Ming سعيد لأن Zhao Li يفوز بالجائزة، لكنه خيب أمله لأن Zhao Li لا يشكره.,,False,Emotion: Mixed emotions,2
2236,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما يقوله لي تشين لوالده صحيح؟,"يأتي لي تشين في المركز الثاني في مسابقة الخطابة المدرسية، ويفوز صديقه المقرب بالمركز الأول. يقول لي تشين لمعلمه: "" أنا سعيد لأن صديقي فاز!"" ويقول لي تشين لوالده: "" أنا حقًا مخيب للآمال، أريد أن أكون الفائز.""",,C,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2237,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا يشعر لي تشين بسعادة وخيبة أمل في نفس الوقت؟,"يأتي لي تشين في المركز الثاني في مسابقة الخطابة في المدرسة، ويفوز صديقه المقرب بالمركز الأول. يقول لي تشين لمعلمه: ""يسعدني أن صديقي قد فاز!"" ويقول لي تشين لوالده: ""أنا حقًا مخيب للآمال، أريد أن أكون الفائز.""",,C,إنه سعيد لأن صديقه فاز، ولكنه مخيب للآمال بسبب ترتيبه الخاص.,لا يهتم بنتائج المسابقة، إنه يريد فقط إسعاد والده.,إنه سعيد لأن صديقه فاز، ولكنه مخيب للآمال لأنه لم يحصل على المركز الأول.,إنه سعيد لأن المسابقة انتهت، ولكنه مخيب للآمال لأنه يعتقد أنه لا يتحدث جيدًا.,,False,Emotion: Mixed emotions,2
2238,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما تقوله وانغ لي لوانغ بن صحيح؟,"في بلدة صغيرة، كان وانغ لي ووانغ بن أخوين متقاربين. ذات يوم، يتم قبول وانغ بن في أكاديمية موسيقية مشهورة بسبب موهبته الموسيقية المتميزة، ليصبح أول شخص في عائلته يتم قبوله في الجامعة، بينما لا تتلقى وانغ لي إشعار القبول. تقول وانغ لي خلال الاحتفال: ""أنا حقًا سعيدة لك!"" ولكن عندما تكون وحدها، تشدو بعمق.",,A,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
