observation_1,observation_2,hypothesis_1,hypothesis_2,label
يجعل زميلي في الغرفة الأبواب تصطدم عندما يغادر الغرفة.,وافق على ذلك في نهاية الشهر.,طلبت من زميلي في الغرفة أن يصدر الكثير من الضوضاء المزعجة.,طلب المالك من ستيف أن ينتقل.,2
أخذت صديقتي إلى المطعم.,لم يكن لدى صديقتي أي مال وانتهى بي الأمر إلى دفع ثمنه.,أكلنا وكان علينا أن نأكل.,نسيت حقيبة اليد في المنزل.,2
كانت المدرسة الابتدائية ستقيم رقصة أب-بنت.,كانت الرقصة الأولى المثالية.,عدد كبير من الآباء والبنات حضروا الرقصة.,طلبت إيلي من والدها حضور الحفل و وافق والدها. وقفت على قدميه بينما تحرك إلى الموسيقى.,1
لينا لديها طفلان.,لينا تبرعت بالملابس للجمعيات الخيرية.,أطفال لينا مزقوا جميع ملابسهم.,لديها أطفالها الكثير من الملابس.,2
قررت ينيز بشكل مفاجئ تعلم كيفية الرقص لفوكستروت.,تعلمت ينيز الرقص من الإنترنت بدلاً من ذلك.,كانت ينيز ستتعلم من مدرب.,أخذت ينيز سيارة إلى المدينة ولكنها لم تكن تحب الاضطرار إلى الذهاب إليها.,1
قرر بن أن يعامل نفسه بكوب من القهوة.,كان بن سعيدًا بعد تلقيه المكالمة من البنك.,كان بن ينتظر أن يسمع عن وظيفة.,كان بن ينتظر أن يسمع عن قهوة.,1
كان جون يقود سيارته إلى العمل يومًا ما.,لسوء الحظ، انتهى به الأمر إلى أن يكون متأخرًا عن العمل.,يقرر جون أن يأخذ طريقًا مختصرًا عبر المدينة لتوفير الوقت.,كان هناك حادث ولكن تم إزالته من الطريق الذي كان جون يقوده.,1
كانت عائلة ستون على حافلة متجهة نحو الهرم الأكبر.,عند وصولهم إلى الأهرامات، شكرت عائلة ستون السائق.,وصلت عائلة ستون في وقت متأخر.,انكسرت سيارة العائلة ستون و اضطروا إلى استدعاء سيارة أجرة.,2
أردت أن أخذ رجلاً في موعد.,أنا حقاً أتطلع إليه.,الرجل الذي يعجبني قال نعم، هو صوت.,طلبت من جاري الخروج.,2
عاشت ساندي في مدينة نيويورك.,قررت ساندي الخروج إلى الخارج وصنع رجل ثلجي.,هطلت الأمطار في مدينة نيويورك.,تساقط الثلج في مدينة نيويورك.,2
كانت الشمس مشرقة بقوة وكانت الحرارة مرتفعة جدًا.,مندهشة ومنتسبة، ركضت سو إلى منزلها.,فجأة جاء دب من الغابة.,كان هناك شيء يتحرك في العشب القصير عبر الحقل.,1
كانت بيكي تشك في أن أحدهم يأكل ملفات تعريف الارتباط الخاصة بها.,كانت بيكي مندهشة ل發現 نفسها تتجول في نومها نحوهِم.,وضعت بيكي ملفات تعريف الارتباط الخاصة بها تحت المرتبة للقبض على أحدهم.,وضعت بيكي ملفات تعريف الارتباط الخاصة بها تحت الكاميرا للقبض على أحدهم.,2
وجد جيم قطًا ضالًا يمشي في الشارع.,الآن، يعيش قط جيم في منزل جيم وهو حيوانه الأليف.,أخذها جيم إلى المنزل وأعطاها حمامًا.,قرر جيم البحث عن المالك ووجد المالك.,1
كان السيد كيو سياسيًا مشهورًا من الصين.,تم انتخابه في النهاية رجل العام.,كان السيد كيو معروفًا في جميع أنحاء الشركة بسبب طمعه.,سيد كيو رد إلى المجتمع.,2
كانت ليز تعمل في رعاية طفل يبلغ من العمر 5 سنوات.,عندما سمعته يضحك من الخزانة، شعرت ليز بالراحة.,ركض الصبي من ليز وهو يبكي واختبأ.,كانت ليز تلعب لعبة إخفاء وبحث ووجدت الصبي.,1
ذهبت مجموعة من الأصدقاء إلى مطعم.,كانت الوجبات تستحق الانتظار لأنها كانت أفضل جودة.,تم صنع الطعام بسرعة كبيرة.,جلسوا هناك لمدة ساعة.,2
تناولت البان كيك على الإفطار اليوم.,مع السلامة يابلاك بيري، قضينا وقتًا جميلًا.,استخدمت وفرة من بلاك بيري الذي لدينا معهم.,تناولتهم بدون طبقة الفاكهة و كانوا لذيذين بشكل مفاجئ.,2
يدرك جيمز أنه لم يغادر منزله منذ أيام.,جيمز ما زال سعيدًا لأنه خرج من المنزل على الأقل.,جيمز غادر وليس لديه مكان يذهب إليه.,نفدت من جيمز المواد الغذائية لكنه لم يذهب إلى المتجر.,1
انتقلت مارشا للتو إلى منزلها مع زوجها.,مارشا كانت في غاية السرور!,اكتشفت مارشا أن صديقة قديمة تعيش في الحي بينما قدمت نفسها للجيران.,اشترت مارشا لزوجها الزهور عندما عادت إلى المنزل.,1
جلب الولد الصغير دراجته إلى المنزل.,شعرت والدته بالسوء عندما رأت حزام الخوذة مكسورًا.,كان عليه أن يمشي لأنه حصل على إطار مسطح.,ركضت والدته فوق خوذته في الفناء.,2
كانت كيت في معسكر صيفي.,صاحت وخرجت من الماء.,رأت كيت سمكة كبيرة في البحيرة.,ذهبت كيت للسباحة.,1
اشترى والد ديفيد جهاز تلفزيون جديد.,لا يمكن إرجاع التلفزيون.,توقف التلفزيون عن العمل بعد تاريخ الإرجاع.,كان مكسورًا عندما أسقطه الأب.,1
قدم فريد طلبًا للحصول على وظيفة جديدة.,لقد استسلم للوظيفة لأنه لا يعرف من أين يبحث.,لم يستطع القائم بالمقابلة العثور على موقع المقابلة.,لم يسمع أي شيء من أصحاب العمل.,2
ديف قد دخل في سحب في العمل نهاية الأسبوع الماضي.,تم الإعلان عن الفائزين، وفاز ديف بالجائزة الكبرى!,قال ستيف لزملائه أنه إذا فاز، سيشتري لهم جميعًا الغداء لمدة أسبوع.,قال ديف لزملائه أنه إذا فاز، سيشتري لهم جميعًا الغداء لمدة أسبوع.,2
كان بيل رجلاً جذابًا.,شعر وبدا أفضل بكثير بعد الحلاقة.,أعاد بيل نمو اللحية، لكنه شعر بأنه أقل جاذبية معها.,خرج بيل ليترك انطباعًا على رئيس جديد.,1
كانت إميلي تبحث عن شيء ما في غرفة أخيها.,أميلي وقعت في مشكلة كبيرة مع والدتها.,بحثت إميلي في درج أخيها، لكنها غادرت قبل أن تتمكن والدتها من الإمساك بها.,أخبر أخو إميلي والدتهم عنها.,2
كان لدى العائلة ليفين متجر صغير في الزاوية.,كانت تكسبون ما يكفي من المال لأكثر من مجرد ركوب سيارة الأجرة كلما أرادوا ذلك!,كان ليفين ناجحًا جدًا في إدارة المتجر.,كان لدى العائلة ليفين العديد من الحشرات.,1
لم تحب آنا الكلاب ولم يكن لديها أبدًا.,خرجت هي وزوجها لشراء كلب في أقرب وقت ممكن!,في يوم من الأيام عندما كانت آنا على وشك أن تتعرض للهجوم من قبل أحد المارة، جاء كلب من العدم وهاجم المهاجم أولاً.,قررت آنا عدم تغيير رأيها أبدًا.,1
في الليلة الماضية كان علي أن أكون في المنزل في الوقت المناسب لمشاهدة الحلقة الجديدة التي كان علي مشاهدتها,لم أستطع الانتظار للحلقة الجديدة في الأسبوع المقبل.,كرهت حقًا حلقة هذا الأسبوع.,كانت مثيرة للغاية وكان هناك مشهد معلق.,2
كانت إد تزور كاليفورنيا.,ولكن تدريجيا، تحسن قليلا في ركوب الأمواج.,جرب إد ركوب الأمواج لأول مرة وأعجب به كثيرا لدرجة أنه استمر في المحاولة.,في البداية، لم يستطع إد شراء لوح ركوب الأمواج.,1
استمتعت ميلي بلعب اختبئ وأظهر.,استمرت إثارة ميلي بشأن صديقتها الجديدة حتى وقت القيلولة.,دعت ميلي كلبها للعب.,كانت ميلي تلعب اختبئ وأظهر مع صديقة.,2
أطفال تايلر كانوا يحصلون على وقت شاشة كثير جدا.,بدا الجميع أكثر سعادة.,اشتكى أحدهم إلى المعلم.,قرر تايلر تسلية أبنائه بطريقة أخرى - حفل سينمائي.,1
كان لدى ستيف الكثير من تذاكر الوقوف.,ستيف، محطم، قرر أن يكون أكثر حذراً في المستقبل.,تم وضع مثبت على سيارته.,رفض دفعهم جميعاً.,1
