#,ID,Source,Country,Group,Subject,Level,Question,BackStory,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
3687,2,False Belief Task.jsonl,,,False Belief Task,,ما الذي يفترض أن يكون داخل الحقيبة؟,وجد لي لي حقيبة سفر في المكتب. كانت الملصقة على الحقيبة عبارة عن رسمة بقلم تلوين. لم يستطع لي لي رؤية ما بداخل الحقيبة. فتح لي لي الحقيبة ووجد أناناسًا. لم يكن هناك قلم تلوين داخل الحقيبة. أغلق لي لي الحقيبة وأعادها إلى مكانها. دخلت هان ميمي المكتب ورأت الحقيبة.,,C,جزرة,مسطرة,قلم تلوين,أناناس,,False
3688,3,False Belief Task.jsonl,,,False Belief Task,,بعد أن تفتح هان ميمي الحقيبة، ماذا يتوقع لي لي أن يجده بداخلها؟,وجد لي لي حقيبة سفر في غرفة الدراسة، وكانت عليها ملصقة مرسوم عليها قلم تلوين. لم يستطع لي لي أن يرى ما في داخل الحقيبة بوضوح. فتح الحقيبة فوجد أناناسًا. لم يكن هناك قلم تلوين بداخلها. أغلق الحقيبة وأعادها إلى مكانها. دخلت هان ميمي غرفة الدراسة ورأت الحقيبة.,,C,قناع,قلم تلوين,شريط لاصق,أناناس,,False
3689,4,False Belief Task.jsonl,,,False Belief Task,,بعد أن تفتح هان ميمي الحقيبة، ماذا تتوقع أن تجد بداخلها؟,عثر لي لي على حقيبة سفر في غرفة الدراسة، وكانت عليها لصيقة مكتوبة بقلم تلوين، لم يستطع لي لي قراءة ما هو مكتوب على اللصيقة بوضوح، فتح لي لي الحقيبة ووجد بداخلها أناناسًا، لم يكن هناك قلم تلوين في الداخل، أغلق لي لي الحقيبة وأعادها إلى مكانها، دخلت هان ميمي غرفة الدراسة ورأت الحقيبة.,,C,أناناس,قلم تلوين,مسطرة رسم,ملفوف,,False
3690,5,False Belief Task.jsonl,,,False Belief Task,,بعد أن تفتح هان ميمي الحقيبة، ماذا يعتقد لي لي أنها ستجد؟,وجد لي لي حقيبة سفر في غرفة المكتب. كانت على الحقيبة بطاقة عليها رسم لقلم تلوين. لم يستطع لي لي رؤية ما بداخل الحقيبة. فتح الحقيبة ووجد أناناسًا. لم يكن هناك قلم تلوين داخل الحقيبة. أغلق لي لي الحقيبة وأعادها إلى مكانها الأصلي. دخلت هان ميمي غرفة المكتب ورأت الحقيبة.,,C,فستان,كتاب,أناناس,قلم تلوين,,False
3691,6,False Belief Task.jsonl,,,False Belief Task,,بعد أن تفتح هان ميمي الحقيبة، ماذا تعتقد أن لي لي كان يتوقع أن يجده داخل الحقيبة قبل أن يفتحها؟,وجد لي لي حقيبة في غرفة الدراسة، وكانت الملصقة على الحقيبة مرسومة بقلم تلوين، لم يستطع رؤية ما بداخل الحقيبة، فتح الحقيبة ووجد أناناسًا، لم يكن هناك قلم تلوين داخل الحقيبة، أغلق الحقيبة وأعادها إلى مكانها، دخلت هان ميمي إلى غرفة الدراسة ورأت الحقيبة.,,C,أناناس,فستان,قلم تلوين,خيار,,False
3692,1,False Belief Task.jsonl,,,False Belief Task,,ماذا يوجد داخل الحقيبة؟,"وجدت يويو حقيبة يد في القبو، والملصق على الحقيبة هو ""جزر""، لم تستطع يويو رؤية ما بداخل الحقيبة، فتحت يويو الحقيبة ووجدت مقياس حرارة، لا يوجد جزر داخل الحقيبة، أغلقت يويو الحقيبة وأعادتها إلى مكانها، دخل ليلي القبو ورأى الحقيبة.",,A,جزر,باذنجان,مقياس حرارة,طماطم,,False
3693,2,False Belief Task.jsonl,,,False Belief Task,,ما الذي يفترض أن يكون داخل الحقيبة؟,"وجدت يويو حقيبة يد في القبو، الملصق على الحقيبة هو ""جزر""، لم تستطع يويو رؤية ما بداخل الحقيبة، فتحت يويو الحقيبة ووجدت مقياس حرارة، لا يوجد جزر داخل الحقيبة، أغلقت يويو الحقيبة وأعادتها إلى مكانها، دخل ليلي القبو ورأى الحقيبة.",,A,مقياس حرارة,دوريان,جزر,دفتر ملاحظات,,False
3694,3,False Belief Task.jsonl,,,False Belief Task,,بعد أن يفتح ليلي الحقيبة، ماذا تعتقد يويو أنه سيجد فيها؟,"عثرت يويو على حقيبة يد في القبو، وكانت عليها لاصقة مكتوب عليها ""جزر"". لم تتمكن يويو من رؤية ما في الحقيبة. فتحت يويو الحقيبة فوجدت ميزان حرارة. لم يكن هناك أي جزر في الحقيبة. أغلقت يويو الحقيبة وأعادتها إلى مكانها. دخل ليلي القبو ورأى الحقيبة.",,A,ميزان حرارة,بوصلة,جزر,وشاح,,False
3695,4,False Belief Task.jsonl,,,False Belief Task,,بعد أن يفتح ليلي الحقيبة، ماذا يتوقع أن يجد بداخلها؟,"عثرت يويو على حقيبة يد في القبو، وكان الملصق على الحقيبة يشير إلى ""جزر"". لم تتمكن يويو من رؤية ما في الحقيبة. فتحت يويو الحقيبة فوجدت بداخلها ميزان حرارة. لم يكن هناك أي جزر في الحقيبة. أغلقت يويو الحقيبة وأعادتها إلى مكانها. دخل ليلي إلى القبو ورأى الحقيبة.",,A,جزر,ميزان حرارة,كوب,باذنجان,,False
3696,5,False Belief Task.jsonl,,,False Belief Task,,بعد أن يفتح ليلي الحقيبة، ماذا تعتقد يويو أن ليلي يتوقع أن يجده في الحقيبة؟,"وجدت يويو حقيبة يد في القبو، وكانت الحقيبة تحمل علامة ""جزر""، لم تستطع يويو رؤية ما بداخل الحقيبة، فتحت يويو الحقيبة ووجدت مقياس حرارة، لم تجد جزرًا بداخل الحقيبة، أغلقت يويو الحقيبة وأعادتها إلى مكانها، دخل ليلي القبو ورأى الحقيبة.",,A,جزر,قبعة,مقياس حرارة,ربطة عنق,,False
3697,6,False Belief Task.jsonl,,,False Belief Task,,بعد أن يفتح ليلي الحقيبة، ماذا يعتقد أن يويو كانت تتوقع أن تجد بداخلها؟,"عثرت يويو على حقيبة يد في الطابق السفلي، وكانت عليها ملصقة باسم ""جزر"". لم تتمكن يويو من رؤية ما في الحقيبة. فتحت يويو الحقيبة ووجدت ميزان حرارة. لم يكن هناك جزر بداخلها. أغلقت يويو الحقيبة وأعادتها إلى مكانها. دخل ليلي الطابق السفلي ورأى الحقيبة.",,A,جزر,قلم تحديد,مسحوق فلفل,ميزان حرارة,,False
3698,1,False Belief Task.jsonl,,,False Belief Task,,ماذا يوجد داخل السلة؟,"وجد شياو قانغ سلة على الشرفة. الملصق الموجود على السلة يشير إلى أنها ""قميص"". لم يتمكن شياو قانغ من رؤية ما بداخل السلة. فتح شياو قانغ السلة ووجد جوز الهند. لم يكن هناك قميص داخل السلة. أغلق شياو قانغ السلة وأعادها إلى مكانها. دخل تشانغ وي إلى الشرفة ورأى السلة.",,B,ملفوف,باذنجان,قميص,جوز الهند,,False
3699,2,False Belief Task.jsonl,,,False Belief Task,,ما الذي يفترض أن يكون في السلة؟,عثر شياو قانغ على سلة في الشرفة، وكان الملصق على السلة يشير إلى قميص. لم يتمكن شياو قانغ من رؤية ما بداخلها. فتح شياو قانغ السلة ووجد جوز الهند. لم يكن هناك قميص داخل السلة. أغلق شياو قانغ السلة وأعادها إلى مكانها. دخل تشانغ وي إلى الشرفة ورأى السلة.,,B,قفازات بلا أصابع وسترة,خاتم,قميص,جوز الهند,,False
3700,3,False Belief Task.jsonl,,,False Belief Task,,بعد أن يفتح تشانغ وي السلة، ماذا يتوقع شياو قانغ أن يجد تشانغ وي بداخلها؟,"عثر شياو قانغ على سلة في الشرفة، وكانت عليها لاصقة مكتوب عليها ""قميص"". لم يتمكن شياو قانغ من رؤية ما في داخل السلة بوضوح. فتح شياو قانغ السلة فوجد جوز الهند. لم يكن هناك قميص في داخلها. أغلق شياو قانغ السلة وأعادها إلى مكانها. دخل تشانغ وي إلى الشرفة ورأى السلة.",,B,سترة,شريط لاصق,قميص,جوز الهند,,False
3701,4,False Belief Task.jsonl,,,False Belief Task,,بعد أن يفتح تشانغ وي السلة، ماذا يتوقع أن يجد بداخلها؟,"عثر شياو قانغ على سلة في الشرفة، وكان الملصق الموجود على السلة مكتوب عليه ""قميص"". لم يكن شياو قانغ يعرف ما بداخلها، ففتح السلة ووجد جوز هند. لم يكن هناك قميص داخلها. أغلق شياو قانغ السلة وأعادها إلى مكانها. دخل تشانغ وي الشرفة ورأى السلة.",,B,قميص,زجاجة,جوز الهند,قناع,,False
3702,5,False Belief Task.jsonl,,,False Belief Task,,بعد أن يفتح تشانغ وي السلة، ما الذي يعتقد شياو قانغ أن تشانغ وي يتوقع أن يجده في السلة؟,"وجد شياو قانغ سلة على الشرفة، وكانت الملصقة على السلة تشير إلى أنها ""قميص"". لم يستطع شياو قانغ رؤية ما بداخل السلة. فتح شياو قانغ السلة ووجد جوز الهند. لم يكن هناك قميص داخل السلة. أغلق شياو قانغ السلة وأعادها إلى مكانها. دخل تشانغ وي إلى الشرفة ورأى السلة.",,B,يقطين,قميص,طماطم,جوز الهند,,False
3703,6,False Belief Task.jsonl,,,False Belief Task,,بعد أن يفتح تشانغ وي السلة، ما الذي يعتقد أنه كان شياو قانغ يتوقع أن يجده بداخلها؟,"عثر شياو قانغ على سلة في الشرفة، وكانت تحمل لاصقة مكتوب عليها ""قميص""، لم يتمكن من رؤية ما بداخلها. فتح شياو قانغ السلة فوجد جوز الهند، ولم يكن هناك أي قميص. أغلقها وأعادها إلى مكانها. دخل تشانغ وي إلى الشرفة ورأى السلة.",,B,كنزة صوفية,قميص,جوز الهند,صندوق,,False
