observation_1,observation_2,hypothesis_1,hypothesis_2,label
Becky loved her mother.,Becky broke her mother's heart when she told her to get a life.,but they got into a argument and she said some nice things.,but they got into a argument and she said some mean things.,2
Todd and Toby were identical twins of age 10.,The real Todd felt clever about his cunning trickery.,"Each pretended to be the other person during class on day, after Todd had the idea.",Each pretended to swap places with the neighbor's girl twins during class one day.,1
Todd and Toby were identical twins of age 10.,The real Todd felt clever about his cunning trickery.,Todd made a bad joke and Todd was stupid.,Todd mad a clever joke and Toby was an intellectual.,2
Henry bent down to pick up a piece of paper on the floor.,Hannah aggressively laughed.,Hannah read the love letter and was embarrassed.,Henry read the love letter and was embarrassed.,2
Henry bent down to pick up a piece of paper on the floor.,Hannah aggressively laughed.,Henry slipped and fell.,Henry slipped but caught himself.,1
Cole had been out of work for 6 months.,A week later he got a phone call that he was hired!,Cole applied to places.,Cole didn't apply anywhere.,1
Cole had been out of work for 6 months.,A week later he got a phone call that he was hired!,Cole was losing hope when he had a poor interview.,Cole was losing hope when he had a good interview.,2
I went to the casino with some friends.,I still do not know how to play poker.,I tried to teach them how to play poker but they could not catch on.,they tried to teach me how to play poker but I could not catch on.,2
Pete married when he was very young.,Now he sees his daughter twice a year.,Pete got divorced quickly.,pete was married for a long time.,1
Pete married when he was very young.,Now he sees his daughter twice a year.,Pete divorced his wife when his daughter was three.,Pete married his wife when their daughter was three.,1
Rob's school was holding a Halloween costume contest.,"He was proud of himself, and decided to do even better next year.",Rob made a costume and won second place in the contest.,Rob made a costume and won first place in the contest.,1
I seen the first Star Wars movie when I was ten.,I'm going to wait in line for a week before the premier.,I am excited to see the new Star Wars movie!.,I am apathetic to see the new Star Wars movie!.,1
I seen the first Star Wars movie when I was ten.,I'm going to wait in line for a week before the premier.,I want to get tickets to the next Star Wars movie.,I want to get tickets to the next Batman movie.,1
The boys all decided together to jump.,They boys looked up at the boy on the cliff with disapproval.,College friends went to Bermuda for spring break.,College friends went to the desert for spring break.,1
The boys all decided together to jump.,They boys looked up at the boy on the cliff with disapproval.,They all stayed except for one.,They all jumped except for one.,2
Ana woke up and began to make breakfast for the day.,She began adopted this new way of eating cereal everyday afterwards.,Ana decided putting cereal and milk in a cup and drinking it so she could drive to work faster.,Ana decided against putting cereal and milk in a cup and drinking it so she could drive to work slower.,1
I got home from work.,I called the police and they arrested him.,My house was Secure so no one broke in.,There was a robber inside my house.,2
Charly signaled to her companion to be silent.,"They breathed a sigh of relief, and resumed their morning jog.",Charly thought there was danger there but was right.,Charly thought there was danger ahead but was wrong.,2
Lucy sat at the dinner table with her grandparents.,With a heavy heart Lucy turned to go to bed.,Lucy didn't learn that a family member had died.,Lucy had learned a family member had died.,2
Lucy sat at the dinner table with her grandparents.,With a heavy heart Lucy turned to go to bed.,Lucy had learned a family member had died.,Lucy had learned a family member had won the lottery.,1
A group of kids was on a scavenger hunt.,The gallery attendants at the museum were not amused.,The kids were going through a museum.,The adult were going through a museum.,1
A group of kids was on a scavenger hunt.,The gallery attendants at the museum were not amused.,They photographed an artifact.,They knocked over an artifact.,2
A group of kids was on a scavenger hunt.,The gallery attendants at the museum were not amused.,They were being very loud and uncontrollable.,They were being very quiet and well behaved.,1
Jordan took every AP Course possible.,Jordan finished with A's thanks to her anxiety pills.,Jordan took his work as a joke.,Jordan took his work seriously.,2
My friend asked if he can have a chip.,"However, he immediately ran to the water foundation a minute later.",The chip I gave my friend was very spicy but then he dropped it.,The chip I gave my friend was very spicy but he still wanted it.,2
Bertha's sixth birthday was coming up soon.,Her parents were very proud of the job they had done.,All the kids from Bertha's class came and had a marvelous time with the clowns and the animals.,All the kids from Bertha's class came and had a marvelous time with the clowns and the animals at her 16th birthday.,1
James had a flat tire on his truck.,James was thankful for the flat tire.,James fell in love with the tow truck driver who came to make fun of him.,James fell in love with the tow truck driver who came help him.,2
James had a flat tire on his truck.,James was thankful for the flat tire.,"While he was changing his tire, a pretty girl stopped to help.","While he was changing his tire, a pretty girl stopped to curse at him.",1
The teacher called Mary and Jane to the front of the class.,The teacher ripped both papers and threw them away.,The teacher had discovered they were studying.,The teacher had discovered they were cheating.,2
The teacher called Mary and Jane to the front of the class.,The teacher ripped both papers and threw them away.,The teacher was cheating.,mary and jane was cheating.,2
Gary saw his crush at the gym.,The girl saw him collapsed on the floor.,Gary worked out harder to impress her and passed out.,Gary worked out harder to impress her and did so.,1
Gary saw his crush at the gym.,The girl saw him collapsed on the floor.,He worked out too hard showing off.,The girl worked out too hard showing off.,1
Iris really needed a new hair treatment.,When it was done it was great.,Iris made an appointment with her hair dresser.,Iris decided not to visit the hair dresser.,1
Iris really needed a new hair treatment.,When it was done it was great.,Iris went to the local salon.,Iris went to the auto mechanic.,1
